,pa_id,poi_common_id,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_created,poi_updated,poi_deleted,poi_lat,poi_lon,pc_id,poi_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags
198,222,6,Lövőház utcai Fiók,37,1024,Budapest,Lövőház u.,7-9,,POINT (47.50881 19.02609),"Lövőház u. 7-9, 1024 Budapest",,,,,,,,,,,,,,,,,+36 1 424 2242,lovohaz@cib.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2021-11-20 12:25:09.955879+00:00,,,47.50881,19.02609,6,CIB Bank,bank,"{'brand': 'CIB Bank', 'brand:wikidata': 'Q839566', 'ref:vatin:hu': '10136915-4-44', 'atm': 'yes', 'air_conditioning': 'yes', 'amenity': 'bank', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'bic': 'CIBHHUHB', 'ref:vatin': 'HU10136915', 'ref:HU:company': '01 10 041004', 'operator': 'CIB Bank Zrt.', 'brand:wikipedia': 'hu:CIB Bank'}",https://www.cib.hu,hucibbank,(cib bank|cib),(raiffeisen|otp|k&h|budapest),False,False,300.0,100.0,40.0,,,,,2021-11-21 17:53:40.140152,
199,220,6,Fényes Elek Fiók,37,1024,Budapest,Petrezselyem u.,2-8,,POINT (47.5112 19.02972),"Petrezselyem u. 2-8, 1024 Budapest",,,,,,,,,,,,,,,,,+36 1 424 2242,fenyeselekfiok@cib.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2021-11-20 12:25:09.955879+00:00,,,47.5112,19.02972,6,CIB Bank,bank,"{'brand': 'CIB Bank', 'brand:wikidata': 'Q839566', 'ref:vatin:hu': '10136915-4-44', 'atm': 'yes', 'air_conditioning': 'yes', 'amenity': 'bank', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'bic': 'CIBHHUHB', 'ref:vatin': 'HU10136915', 'ref:HU:company': '01 10 041004', 'operator': 'CIB Bank Zrt.', 'brand:wikipedia': 'hu:CIB Bank'}",https://www.cib.hu,hucibbank,(cib bank|cib),(raiffeisen|otp|k&h|budapest),False,False,300.0,100.0,40.0,,,,,2021-11-21 17:53:40.140152,
200,219,6,CIB Lízing központi ügyfélszolgálat,37,1024,Budapest,Petrezselyem u.,2-8,,POINT (47.5112 19.02972),"Petrezselyem u. 2-8, 1024 Budapest",,,,,,,,,,,,,,,,,+36 1 424 2242,lizinghitelcentrum@cib.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2021-11-20 12:25:09.955879+00:00,,,47.5112,19.02972,6,CIB Bank,bank,"{'brand': 'CIB Bank', 'brand:wikidata': 'Q839566', 'ref:vatin:hu': '10136915-4-44', 'atm': 'yes', 'air_conditioning': 'yes', 'amenity': 'bank', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'bic': 'CIBHHUHB', 'ref:vatin': 'HU10136915', 'ref:HU:company': '01 10 041004', 'operator': 'CIB Bank Zrt.', 'brand:wikipedia': 'hu:CIB Bank'}",https://www.cib.hu,hucibbank,(cib bank|cib),(raiffeisen|otp|k&h|budapest),False,False,300.0,100.0,40.0,,,,,2021-11-21 17:53:40.140152,
201,226,6,Rózsakerti Fiók,39,1026,Budapest,"Rózsakert Üzletház, Gábor Áron u.",74-78,,POINT (47.52219 19.01489),"Rózsakert Üzletház, Gábor Áron u. 74-78, 1026 Budapest",,,,,,,,,,,,,,,,,+36 1 424 2242,rozsakert@cib.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2021-11-20 12:25:09.955879+00:00,,,47.52219,19.01489,6,CIB Bank,bank,"{'brand': 'CIB Bank', 'brand:wikidata': 'Q839566', 'ref:vatin:hu': '10136915-4-44', 'atm': 'yes', 'air_conditioning': 'yes', 'amenity': 'bank', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'bic': 'CIBHHUHB', 'ref:vatin': 'HU10136915', 'ref:HU:company': '01 10 041004', 'operator': 'CIB Bank Zrt.', 'brand:wikipedia': 'hu:CIB Bank'}",https://www.cib.hu,hucibbank,(cib bank|cib),(raiffeisen|otp|k&h|budapest),False,False,300.0,100.0,40.0,,,,,2021-11-21 17:53:40.140152,
202,218,6,Medve utcai Fiók,40,1027,Budapest,Medve u.,4-14,,POINT (47.50798 19.03561),"Medve u. 4-14, 1027 Budapest",,,,,,,,,,,,,,,,,+36 1 424 2242,medve@cib.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2021-11-20 12:25:09.955879+00:00,,,47.50798,19.03561,6,CIB Bank,bank,"{'brand': 'CIB Bank', 'brand:wikidata': 'Q839566', 'ref:vatin:hu': '10136915-4-44', 'atm': 'yes', 'air_conditioning': 'yes', 'amenity': 'bank', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'bic': 'CIBHHUHB', 'ref:vatin': 'HU10136915', 'ref:HU:company': '01 10 041004', 'operator': 'CIB Bank Zrt.', 'brand:wikipedia': 'hu:CIB Bank'}",https://www.cib.hu,hucibbank,(cib bank|cib),(raiffeisen|otp|k&h|budapest),False,False,300.0,100.0,40.0,,,,,2021-11-21 17:53:40.140152,
203,223,6,Flórián téri Fiók,45,1033,Budapest,"Flórián Üzletközpont, Flórián tér",6-9,,POINT (47.54193 19.03975),"Flórián Üzletközpont, Flórián tér 6-9, 1033 Budapest",,,,,,,,,,,,,,,,,+36 1 424 2242,florian@cib.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2021-11-20 12:25:09.955879+00:00,,,47.54193,19.03975,6,CIB Bank,bank,"{'brand': 'CIB Bank', 'brand:wikidata': 'Q839566', 'ref:vatin:hu': '10136915-4-44', 'atm': 'yes', 'air_conditioning': 'yes', 'amenity': 'bank', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'bic': 'CIBHHUHB', 'ref:vatin': 'HU10136915', 'ref:HU:company': '01 10 041004', 'operator': 'CIB Bank Zrt.', 'brand:wikipedia': 'hu:CIB Bank'}",https://www.cib.hu,hucibbank,(cib bank|cib),(raiffeisen|otp|k&h|budapest),False,False,300.0,100.0,40.0,,,,,2021-11-21 17:53:40.140152,
204,229,6,Újpesti Fiók,54,1043,Budapest,István u.,8,,POINT (47.559843 19.089407),"István u. 8, 1043 Budapest",,,,,,,,,,,,,,,,,+36 1 424 2242,ujpest@cib.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2021-11-20 12:25:09.955879+00:00,,,47.559843,19.089407,6,CIB Bank,bank,"{'brand': 'CIB Bank', 'brand:wikidata': 'Q839566', 'ref:vatin:hu': '10136915-4-44', 'atm': 'yes', 'air_conditioning': 'yes', 'amenity': 'bank', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'bic': 'CIBHHUHB', 'ref:vatin': 'HU10136915', 'ref:HU:company': '01 10 041004', 'operator': 'CIB Bank Zrt.', 'brand:wikipedia': 'hu:CIB Bank'}",https://www.cib.hu,hucibbank,(cib bank|cib),(raiffeisen|otp|k&h|budapest),False,False,300.0,100.0,40.0,,,,,2021-11-21 17:53:40.140152,
205,214,6,Szent István körúti Fiók,64,1055,Budapest,Szent István krt.,15,,POINT (47.51182 19.05164),"Szent István krt. 15, 1055 Budapest",,,,,,,,,,,,,,,,,+36 1 424 2242,sztistvankrt@cib.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2021-11-20 12:25:09.955879+00:00,,,47.51182,19.05164,6,CIB Bank,bank,"{'brand': 'CIB Bank', 'brand:wikidata': 'Q839566', 'ref:vatin:hu': '10136915-4-44', 'atm': 'yes', 'air_conditioning': 'yes', 'amenity': 'bank', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'bic': 'CIBHHUHB', 'ref:vatin': 'HU10136915', 'ref:HU:company': '01 10 041004', 'operator': 'CIB Bank Zrt.', 'brand:wikipedia': 'hu:CIB Bank'}",https://www.cib.hu,hucibbank,(cib bank|cib),(raiffeisen|otp|k&h|budapest),False,False,300.0,100.0,40.0,,,,,2021-11-21 17:53:40.140152,
206,213,6,Westend Fiók,67,1062,Budapest,"Westend City Center (Lechner Ödön krt. 29/a.), Váci út",1-3,,POINT (47.51222 19.05752),"Westend City Center (Lechner Ödön krt. 29/a.), Váci út 1-3, 1062 Budapest",,,,,,,,,,,,,,,,,+36 1 424 2242,westend@cib.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2021-11-20 12:25:09.955879+00:00,,,47.51222,19.05752,6,CIB Bank,bank,"{'brand': 'CIB Bank', 'brand:wikidata': 'Q839566', 'ref:vatin:hu': '10136915-4-44', 'atm': 'yes', 'air_conditioning': 'yes', 'amenity': 'bank', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'bic': 'CIBHHUHB', 'ref:vatin': 'HU10136915', 'ref:HU:company': '01 10 041004', 'operator': 'CIB Bank Zrt.', 'brand:wikipedia': 'hu:CIB Bank'}",https://www.cib.hu,hucibbank,(cib bank|cib),(raiffeisen|otp|k&h|budapest),False,False,300.0,100.0,40.0,,,,,2021-11-21 17:53:40.140152,
207,215,6,Bajcsy Fiók,70,1065,Budapest,Bajcsy-Zsilinszky Endre út,5-7,,POINT (47.4986918 19.0550136),"Bajcsy-Zsilinszky Endre út 5-7, 1065 Budapest",,,,,,,,,,,,,,,,,+36 1 424 2242,andrassy19@cib.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2021-11-20 12:25:09.955879+00:00,,,47.4986918,19.0550136,6,CIB Bank,bank,"{'brand': 'CIB Bank', 'brand:wikidata': 'Q839566', 'ref:vatin:hu': '10136915-4-44', 'atm': 'yes', 'air_conditioning': 'yes', 'amenity': 'bank', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'bic': 'CIBHHUHB', 'ref:vatin': 'HU10136915', 'ref:HU:company': '01 10 041004', 'operator': 'CIB Bank Zrt.', 'brand:wikipedia': 'hu:CIB Bank'}",https://www.cib.hu,hucibbank,(cib bank|cib),(raiffeisen|otp|k&h|budapest),False,False,300.0,100.0,40.0,,,,,2021-11-21 17:53:40.140152,
