,pa_id,poi_common_id,poi_name,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_additional_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_lat,poi_lon,poi_created,poi_updated,poi_deleted,pc_id,poi_common_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,export_poi_name,do_not_export_addr_tags,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,additional_ref_name,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags,osm_nodes,poi_distance,poi_new
0,9,1,,Lövőház utcai Fiók,31,1024,Budapest,Lövőház u.,7-9,,POINT (47.50881 19.02609),"Lövőház u. 7-9, 1024 Budapest",,,,,,,,,,,,,,,,,,+36 1 424 2242,lovohaz@cib.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.50881,19.02609,2023-01-11 16:07:18.120535+00:00,,,1,CIB Bank,bank,"{'amenity': 'bank', 'atm': 'yes', 'air_conditioning': 'yes', 'brand': 'CIB Bank', 'operator': 'CIB Bank Zrt.', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'bic': 'CIBHHUHB', 'ref:vatin': 'HU10136915', 'ref:HU:vatin': '10136915-4-44', 'ref:HU:company': '01-10-041004', 'brand:wikidata': 'Q839566', 'brand:wikipedia': 'hu:CIB Bank'}",https://www.cib.hu,hucibbank,(cib bank|cib),(raiffeisen|otp|k&h|budapest),False,False,True,False,300.0,100.0,40.0,,,,,,2023-01-12 10:23:54.934945,,,,
1,7,1,,Fényes Elek Fiók,31,1024,Budapest,Petrezselyem utca,2-8,,POINT (47.5112 19.02972),"Petrezselyem u. 2-8, 1024 Budapest",,,,,,,,,,,,,,,,,,+36 1 424 2242,fiok_fenyeselek@cib.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.5112,19.02972,2023-01-11 16:07:18.120535+00:00,,,1,CIB Bank,bank,"{'amenity': 'bank', 'atm': 'yes', 'air_conditioning': 'yes', 'brand': 'CIB Bank', 'operator': 'CIB Bank Zrt.', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'bic': 'CIBHHUHB', 'ref:vatin': 'HU10136915', 'ref:HU:vatin': '10136915-4-44', 'ref:HU:company': '01-10-041004', 'brand:wikidata': 'Q839566', 'brand:wikipedia': 'hu:CIB Bank'}",https://www.cib.hu,hucibbank,(cib bank|cib),(raiffeisen|otp|k&h|budapest),False,False,True,False,300.0,100.0,40.0,,,,,,2023-01-12 10:23:54.934945,,,,
2,6,1,,CIB Lízing központi ügyfélszolgálat,31,1024,Budapest,Petrezselyem utca,2-8,,POINT (47.5112 19.02972),"Petrezselyem u. 2-8, 1024 Budapest",,,,,,,,,,,,,,,,,,+36 1 424 2242,lizinghitelcentrum@cib.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.5112,19.02972,2023-01-11 16:07:18.120535+00:00,,,1,CIB Bank,bank,"{'amenity': 'bank', 'atm': 'yes', 'air_conditioning': 'yes', 'brand': 'CIB Bank', 'operator': 'CIB Bank Zrt.', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'bic': 'CIBHHUHB', 'ref:vatin': 'HU10136915', 'ref:HU:vatin': '10136915-4-44', 'ref:HU:company': '01-10-041004', 'brand:wikidata': 'Q839566', 'brand:wikipedia': 'hu:CIB Bank'}",https://www.cib.hu,hucibbank,(cib bank|cib),(raiffeisen|otp|k&h|budapest),False,False,True,False,300.0,100.0,40.0,,,,,,2023-01-12 10:23:54.934945,,,,
3,13,1,,Rózsakerti Fiók,33,1026,Budapest,"Rózsakert Üzletház, Gábor Áron u.",74-78,,POINT (47.52219 19.01489),"Rózsakert Üzletház, Gábor Áron u. 74-78, 1026 Budapest",,,,,,,,,,,,,,,,,,+36 1 424 2242,rozsakert@cib.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.52219,19.01489,2023-01-11 16:07:18.120535+00:00,,,1,CIB Bank,bank,"{'amenity': 'bank', 'atm': 'yes', 'air_conditioning': 'yes', 'brand': 'CIB Bank', 'operator': 'CIB Bank Zrt.', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'bic': 'CIBHHUHB', 'ref:vatin': 'HU10136915', 'ref:HU:vatin': '10136915-4-44', 'ref:HU:company': '01-10-041004', 'brand:wikidata': 'Q839566', 'brand:wikipedia': 'hu:CIB Bank'}",https://www.cib.hu,hucibbank,(cib bank|cib),(raiffeisen|otp|k&h|budapest),False,False,True,False,300.0,100.0,40.0,,,,,,2023-01-12 10:23:54.934945,,,,
4,5,1,,Medve utcai Fiók,34,1027,Budapest,Medve u.,4-14,,POINT (47.50798 19.03561),"Medve u. 4-14, 1027 Budapest",,,,,,,,,,,,,,,,,,+36 1 424 2242,medvefiok@cib.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.50798,19.03561,2023-01-11 16:07:18.120535+00:00,,,1,CIB Bank,bank,"{'amenity': 'bank', 'atm': 'yes', 'air_conditioning': 'yes', 'brand': 'CIB Bank', 'operator': 'CIB Bank Zrt.', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'bic': 'CIBHHUHB', 'ref:vatin': 'HU10136915', 'ref:HU:vatin': '10136915-4-44', 'ref:HU:company': '01-10-041004', 'brand:wikidata': 'Q839566', 'brand:wikipedia': 'hu:CIB Bank'}",https://www.cib.hu,hucibbank,(cib bank|cib),(raiffeisen|otp|k&h|budapest),False,False,True,False,300.0,100.0,40.0,,,,,,2023-01-12 10:23:54.934945,,,,
5,10,1,,Flórián téri Fiók,39,1033,Budapest,Flórián téri aluljáró,6-9,,POINT (47.54193 19.03975),"Flórián Üzletközpont, Flórián tér 6-9, 1033 Budapest",,,,,,,,,,,,,,,,,,+36 1 424 2242,florian@cib.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.54193,19.03975,2023-01-11 16:07:18.120535+00:00,,,1,CIB Bank,bank,"{'amenity': 'bank', 'atm': 'yes', 'air_conditioning': 'yes', 'brand': 'CIB Bank', 'operator': 'CIB Bank Zrt.', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'bic': 'CIBHHUHB', 'ref:vatin': 'HU10136915', 'ref:HU:vatin': '10136915-4-44', 'ref:HU:company': '01-10-041004', 'brand:wikidata': 'Q839566', 'brand:wikipedia': 'hu:CIB Bank'}",https://www.cib.hu,hucibbank,(cib bank|cib),(raiffeisen|otp|k&h|budapest),False,False,True,False,300.0,100.0,40.0,,,,,,2023-01-12 10:23:54.934945,,,,
6,16,1,,Újpesti Fiók,48,1043,Budapest,István út,8,,POINT (47.559843 19.089407),"István u. 8, 1043 Budapest",,,,,,,,,,,,,,,,,,+36 1 424 2242,ujpest@cib.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.559843,19.089407,2023-01-11 16:07:18.120535+00:00,,,1,CIB Bank,bank,"{'amenity': 'bank', 'atm': 'yes', 'air_conditioning': 'yes', 'brand': 'CIB Bank', 'operator': 'CIB Bank Zrt.', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'bic': 'CIBHHUHB', 'ref:vatin': 'HU10136915', 'ref:HU:vatin': '10136915-4-44', 'ref:HU:company': '01-10-041004', 'brand:wikidata': 'Q839566', 'brand:wikipedia': 'hu:CIB Bank'}",https://www.cib.hu,hucibbank,(cib bank|cib),(raiffeisen|otp|k&h|budapest),False,False,True,False,300.0,100.0,40.0,,,,,,2023-01-12 10:23:54.934945,,,,
7,2,1,,Szent István körúti Fiók,58,1055,Budapest,Szent István körút,15,,POINT (47.51182 19.05164),"Szent István krt. 15, 1055 Budapest",,,,,,,,,,,,,,,,,,+36 1 424 2242,sztistvankrt@cib.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.51182,19.05164,2023-01-11 16:07:18.120535+00:00,,,1,CIB Bank,bank,"{'amenity': 'bank', 'atm': 'yes', 'air_conditioning': 'yes', 'brand': 'CIB Bank', 'operator': 'CIB Bank Zrt.', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'bic': 'CIBHHUHB', 'ref:vatin': 'HU10136915', 'ref:HU:vatin': '10136915-4-44', 'ref:HU:company': '01-10-041004', 'brand:wikidata': 'Q839566', 'brand:wikipedia': 'hu:CIB Bank'}",https://www.cib.hu,hucibbank,(cib bank|cib),(raiffeisen|otp|k&h|budapest),False,False,True,False,300.0,100.0,40.0,,,,,,2023-01-12 10:23:54.934945,,,,
8,1,1,,Westend Fiók,61,1062,Budapest,"Westend City Center (Lechner Ödön krt. 29/a.), Váci út",1-3,,POINT (47.51222 19.05752),"Westend City Center (Lechner Ödön krt. 29/a.), Váci út 1-3, 1062 Budapest",,,,,,,,,,,,,,,,,,+36 1 424 2242,westend@cib.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.51222,19.05752,2023-01-11 16:07:18.120535+00:00,,,1,CIB Bank,bank,"{'amenity': 'bank', 'atm': 'yes', 'air_conditioning': 'yes', 'brand': 'CIB Bank', 'operator': 'CIB Bank Zrt.', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'bic': 'CIBHHUHB', 'ref:vatin': 'HU10136915', 'ref:HU:vatin': '10136915-4-44', 'ref:HU:company': '01-10-041004', 'brand:wikidata': 'Q839566', 'brand:wikipedia': 'hu:CIB Bank'}",https://www.cib.hu,hucibbank,(cib bank|cib),(raiffeisen|otp|k&h|budapest),False,False,True,False,300.0,100.0,40.0,,,,,,2023-01-12 10:23:54.934945,,,,
9,4,1,,Blaha Lujza téri Fiók,70,1073,Budapest,Erzsébet körút,2,,POINT (47.49732 19.07046),"Erzsébet krt. 2, 1073 Budapest",,,,,,,,,,,,,,,,,,+36 1 424 2242,blaha@cib.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.49732,19.07046,2023-01-11 16:07:18.120535+00:00,,,1,CIB Bank,bank,"{'amenity': 'bank', 'atm': 'yes', 'air_conditioning': 'yes', 'brand': 'CIB Bank', 'operator': 'CIB Bank Zrt.', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'bic': 'CIBHHUHB', 'ref:vatin': 'HU10136915', 'ref:HU:vatin': '10136915-4-44', 'ref:HU:company': '01-10-041004', 'brand:wikidata': 'Q839566', 'brand:wikipedia': 'hu:CIB Bank'}",https://www.cib.hu,hucibbank,(cib bank|cib),(raiffeisen|otp|k&h|budapest),False,False,True,False,300.0,100.0,40.0,,,,,,2023-01-12 10:23:54.934945,,,,
