,pa_id,poi_common_id,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_good,poi_bad,poi_hash,poi_created,poi_updated,poi_deleted,poi_lat,poi_lon,pc_id,poi_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags
7212,4097,35,,28,1011,Budapest,Battyhány tér,5-6,,POINT (47.50606 19.03758),Battyhány tér 5-6.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,['not_in_water'],"['street_is_not_around', 'street_metaphone_is_not_around']",,2020-12-13 09:30:24.362054+00:00,,,47.50606,19.03758,35,Pepco,clothes,"{'payment:mastercard_electronic': 'yes', 'contact:website': 'https://pepco.hu/', 'payment:visa': 'yes', 'shop': 'clothes', 'contact:facebook': 'https://www.facebook.com/pepcohu/', 'contact:linkedin': 'https://www.linkedin.com/company/pepco-poland', 'operator:addr': '1138 Budapest, Váci út 187.', 'brand:wikidata': 'Q11815580', 'operator': 'Pepkor Hungary Kft.', 'payment:maestro': 'yes', 'payment:mastercard': 'yes', 'payment:contactless': 'yes', 'payment:visa_electron': 'yes', 'brand': 'Pepco', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes', 'brand:wikipedia': 'pl:Pepco', 'contact:email': 'ugyfelszolgalat@pepco.eu', 'contact:phone': '+36 1 701 0424'}",https://pepco.hu,hupepcoclo,pepco,,False,False,2000.0,200.0,5.0,,,,,2020-12-25 09:26:13.455427,
7213,4030,35,,44,1032,Budapest,Bécsi út,154,,POINT (47.54632 19.02836),"Bécsi út 154., EuroCenter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:30:24.362054+00:00,,,47.54632,19.02836,35,Pepco,clothes,"{'payment:mastercard_electronic': 'yes', 'contact:website': 'https://pepco.hu/', 'payment:visa': 'yes', 'shop': 'clothes', 'contact:facebook': 'https://www.facebook.com/pepcohu/', 'contact:linkedin': 'https://www.linkedin.com/company/pepco-poland', 'operator:addr': '1138 Budapest, Váci út 187.', 'brand:wikidata': 'Q11815580', 'operator': 'Pepkor Hungary Kft.', 'payment:maestro': 'yes', 'payment:mastercard': 'yes', 'payment:contactless': 'yes', 'payment:visa_electron': 'yes', 'brand': 'Pepco', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes', 'brand:wikipedia': 'pl:Pepco', 'contact:email': 'ugyfelszolgalat@pepco.eu', 'contact:phone': '+36 1 701 0424'}",https://pepco.hu,hupepcoclo,pepco,,False,False,2000.0,200.0,5.0,,,,,2020-12-25 09:26:13.455427,
7214,3988,35,,51,1039,Budapest,Rákóczi utca,36,,POINT (47.5813 19.04999),Rákóczi u. 36. Csillag Center,,,,,,,,,,,,,,,,,+36 20 267 0673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:30:24.362054+00:00,,,47.5813,19.04999,35,Pepco,clothes,"{'payment:mastercard_electronic': 'yes', 'contact:website': 'https://pepco.hu/', 'payment:visa': 'yes', 'shop': 'clothes', 'contact:facebook': 'https://www.facebook.com/pepcohu/', 'contact:linkedin': 'https://www.linkedin.com/company/pepco-poland', 'operator:addr': '1138 Budapest, Váci út 187.', 'brand:wikidata': 'Q11815580', 'operator': 'Pepkor Hungary Kft.', 'payment:maestro': 'yes', 'payment:mastercard': 'yes', 'payment:contactless': 'yes', 'payment:visa_electron': 'yes', 'brand': 'Pepco', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes', 'brand:wikipedia': 'pl:Pepco', 'contact:email': 'ugyfelszolgalat@pepco.eu', 'contact:phone': '+36 1 701 0424'}",https://pepco.hu,hupepcoclo,pepco,,False,False,2000.0,200.0,5.0,,,,,2020-12-25 09:26:13.455427,
7215,3863,35,,57,1046,Budapest,Kassai utca,1,,POINT (47.56662 19.09811),"Kiss u 1








",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:30:24.362054+00:00,,,47.56662,19.09811,35,Pepco,clothes,"{'payment:mastercard_electronic': 'yes', 'contact:website': 'https://pepco.hu/', 'payment:visa': 'yes', 'shop': 'clothes', 'contact:facebook': 'https://www.facebook.com/pepcohu/', 'contact:linkedin': 'https://www.linkedin.com/company/pepco-poland', 'operator:addr': '1138 Budapest, Váci út 187.', 'brand:wikidata': 'Q11815580', 'operator': 'Pepkor Hungary Kft.', 'payment:maestro': 'yes', 'payment:mastercard': 'yes', 'payment:contactless': 'yes', 'payment:visa_electron': 'yes', 'brand': 'Pepco', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes', 'brand:wikipedia': 'pl:Pepco', 'contact:email': 'ugyfelszolgalat@pepco.eu', 'contact:phone': '+36 1 701 0424'}",https://pepco.hu,hupepcoclo,pepco,,False,False,2000.0,200.0,5.0,,,,,2020-12-25 09:26:13.455427,
7216,3882,35,,61,1052,Budapest,Károly körút,20,,POINT (47.49572 19.05828),Károly krt 20.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:30:24.362054+00:00,,,47.49572,19.05828,35,Pepco,clothes,"{'payment:mastercard_electronic': 'yes', 'contact:website': 'https://pepco.hu/', 'payment:visa': 'yes', 'shop': 'clothes', 'contact:facebook': 'https://www.facebook.com/pepcohu/', 'contact:linkedin': 'https://www.linkedin.com/company/pepco-poland', 'operator:addr': '1138 Budapest, Váci út 187.', 'brand:wikidata': 'Q11815580', 'operator': 'Pepkor Hungary Kft.', 'payment:maestro': 'yes', 'payment:mastercard': 'yes', 'payment:contactless': 'yes', 'payment:visa_electron': 'yes', 'brand': 'Pepco', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes', 'brand:wikipedia': 'pl:Pepco', 'contact:email': 'ugyfelszolgalat@pepco.eu', 'contact:phone': '+36 1 701 0424'}",https://pepco.hu,hupepcoclo,pepco,,False,False,2000.0,200.0,5.0,,,,,2020-12-25 09:26:13.455427,
7217,4051,35,,79,1076,Budapest,Garay tér,20,,POINT (47.50427 19.08557),Garay tér 20.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:30:24.362054+00:00,,,47.50427,19.08557,35,Pepco,clothes,"{'payment:mastercard_electronic': 'yes', 'contact:website': 'https://pepco.hu/', 'payment:visa': 'yes', 'shop': 'clothes', 'contact:facebook': 'https://www.facebook.com/pepcohu/', 'contact:linkedin': 'https://www.linkedin.com/company/pepco-poland', 'operator:addr': '1138 Budapest, Váci út 187.', 'brand:wikidata': 'Q11815580', 'operator': 'Pepkor Hungary Kft.', 'payment:maestro': 'yes', 'payment:mastercard': 'yes', 'payment:contactless': 'yes', 'payment:visa_electron': 'yes', 'brand': 'Pepco', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes', 'brand:wikipedia': 'pl:Pepco', 'contact:email': 'ugyfelszolgalat@pepco.eu', 'contact:phone': '+36 1 701 0424'}",https://pepco.hu,hupepcoclo,pepco,,False,False,2000.0,200.0,5.0,,,,,2020-12-25 09:26:13.455427,
7218,4143,35,,84,1083,Budapest,Futó utca,37-45,,POINT (47.4861 19.07442),"Futó u. 37-45., Corvin Plaza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:30:24.362054+00:00,,,47.4861,19.07442,35,Pepco,clothes,"{'payment:mastercard_electronic': 'yes', 'contact:website': 'https://pepco.hu/', 'payment:visa': 'yes', 'shop': 'clothes', 'contact:facebook': 'https://www.facebook.com/pepcohu/', 'contact:linkedin': 'https://www.linkedin.com/company/pepco-poland', 'operator:addr': '1138 Budapest, Váci út 187.', 'brand:wikidata': 'Q11815580', 'operator': 'Pepkor Hungary Kft.', 'payment:maestro': 'yes', 'payment:mastercard': 'yes', 'payment:contactless': 'yes', 'payment:visa_electron': 'yes', 'brand': 'Pepco', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes', 'brand:wikipedia': 'pl:Pepco', 'contact:email': 'ugyfelszolgalat@pepco.eu', 'contact:phone': '+36 1 701 0424'}",https://pepco.hu,hupepcoclo,pepco,,False,False,2000.0,200.0,5.0,,,,,2020-12-25 09:26:13.455427,
7219,4211,35,,95,1095,Budapest,Soroksári út,138-142,,POINT (47.4536 19.08858),"Soroksári út 138-142., ILLA Bevásárlóközpont",,,,,,,,,,,,,,,,,+36 20 266 9213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:30:24.362054+00:00,,,47.4536,19.08858,35,Pepco,clothes,"{'payment:mastercard_electronic': 'yes', 'contact:website': 'https://pepco.hu/', 'payment:visa': 'yes', 'shop': 'clothes', 'contact:facebook': 'https://www.facebook.com/pepcohu/', 'contact:linkedin': 'https://www.linkedin.com/company/pepco-poland', 'operator:addr': '1138 Budapest, Váci út 187.', 'brand:wikidata': 'Q11815580', 'operator': 'Pepkor Hungary Kft.', 'payment:maestro': 'yes', 'payment:mastercard': 'yes', 'payment:contactless': 'yes', 'payment:visa_electron': 'yes', 'brand': 'Pepco', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes', 'brand:wikipedia': 'pl:Pepco', 'contact:email': 'ugyfelszolgalat@pepco.eu', 'contact:phone': '+36 1 701 0424'}",https://pepco.hu,hupepcoclo,pepco,,False,False,2000.0,200.0,5.0,,,,,2020-12-25 09:26:13.455427,
7220,3904,35,,97,1097,Budapest,Könyves Kálmán körút,,,POINT (47.47077 19.08418),"Könyves Kálmán krt. 12-14., Lurdy Ház",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:30:24.362054+00:00,,,47.47077,19.08418,35,Pepco,clothes,"{'payment:mastercard_electronic': 'yes', 'contact:website': 'https://pepco.hu/', 'payment:visa': 'yes', 'shop': 'clothes', 'contact:facebook': 'https://www.facebook.com/pepcohu/', 'contact:linkedin': 'https://www.linkedin.com/company/pepco-poland', 'operator:addr': '1138 Budapest, Váci út 187.', 'brand:wikidata': 'Q11815580', 'operator': 'Pepkor Hungary Kft.', 'payment:maestro': 'yes', 'payment:mastercard': 'yes', 'payment:contactless': 'yes', 'payment:visa_electron': 'yes', 'brand': 'Pepco', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes', 'brand:wikipedia': 'pl:Pepco', 'contact:email': 'ugyfelszolgalat@pepco.eu', 'contact:phone': '+36 1 701 0424'}",https://pepco.hu,hupepcoclo,pepco,,False,False,2000.0,200.0,5.0,,,,,2020-12-25 09:26:13.455427,
7221,3993,35,,101,1103,Budapest,Sibrik Miklós út,32,,POINT (47.47081 19.15619),Sibrik Miklós út 32.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:30:24.362054+00:00,,,47.47081,19.15619,35,Pepco,clothes,"{'payment:mastercard_electronic': 'yes', 'contact:website': 'https://pepco.hu/', 'payment:visa': 'yes', 'shop': 'clothes', 'contact:facebook': 'https://www.facebook.com/pepcohu/', 'contact:linkedin': 'https://www.linkedin.com/company/pepco-poland', 'operator:addr': '1138 Budapest, Váci út 187.', 'brand:wikidata': 'Q11815580', 'operator': 'Pepkor Hungary Kft.', 'payment:maestro': 'yes', 'payment:mastercard': 'yes', 'payment:contactless': 'yes', 'payment:visa_electron': 'yes', 'brand': 'Pepco', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes', 'brand:wikipedia': 'pl:Pepco', 'contact:email': 'ugyfelszolgalat@pepco.eu', 'contact:phone': '+36 1 701 0424'}",https://pepco.hu,hupepcoclo,pepco,,False,False,2000.0,200.0,5.0,,,,,2020-12-25 09:26:13.455427,
