,pa_id,poi_common_id,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_lat,poi_lon,poi_created,poi_updated,poi_deleted,pc_id,poi_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,export_poi_name,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags
181,145,3,StopShop,0,1021,,Hűvösvölgyi út,138,,POINT (47.53797 18.9664),,,,,,,,,,,,,,,,,DHU4,+36 30 828 2104,,,,,,,,,,,,,,,,,,,,09:00:00,09:00:00,09:00:00,09:00:00,09:00:00,09:00:00,09:00:00,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,18:00:00,17:00:00,,,,,,,,,,,,,,,,,False,Mo-Fr 9:00-20:00; Sa 9:00-18:00; Su 9:00-17:00; PH off,47.53797,18.9664,2022-12-19 21:46:54.278679+00:00,,,3,Deichmann,shoes,"{'shop': 'shoes', 'operator': ' Deichmann Cipőkereskedelmi Kft.', 'operator:addr': '1134 Budapest, Kassák Lajos utca 19-25. 6. emelet', 'ref:vatin:hu': '12583083-2-44', 'ref:vatin': 'HU12583083', 'ref:HU:company': '01 09 693582', 'brand': 'CCC', 'brand:wikidata': 'Q11788344', 'brand:wikipedia': 'hu:Deichmann', 'contact:email': 'ugyfelszolgalat@deichmann.com', 'phone': '+36 80 840 840', 'contact:facebook': 'https://www.facebook.com/Deichmann.HU/', 'contact:youtube': 'https://www.youtube.com/user/Deichmann/', 'contact:instagram': 'https://www.instagram.com/deichmannhu/', 'contact:tiktok': 'https://www.tiktok.com/@deichmann', 'contact:pinterest': 'https://www.pinterest.de/deichmannde/', 'contact:linkedin': 'https://de.linkedin.com/company/deichmann', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.deichmann.com/hu-hu,hudeichsho,deichmann,(ccc),False,False,True,2000.0,200.0,50.0,,,,,2022-12-19 22:19:25.928961,
182,163,3,Mammut Bevásárlóközpont,0,1024,,Lövőház utca,1-5,,POINT (47.509005 19.026952),,,,,,,,,,,,,,,,,DHU1,+36 30 828 2101,,,,,,,,,,,,,,,,,,,,10:00:00,10:00:00,10:00:00,10:00:00,10:00:00,10:00:00,10:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,18:00:00,,,,,,,,,,,,,,,,,False,Mo-Sa 10:00-21:00; Su 10:00-18:00; PH off,47.509005,19.026952,2022-12-19 21:46:54.278679+00:00,,,3,Deichmann,shoes,"{'shop': 'shoes', 'operator': ' Deichmann Cipőkereskedelmi Kft.', 'operator:addr': '1134 Budapest, Kassák Lajos utca 19-25. 6. emelet', 'ref:vatin:hu': '12583083-2-44', 'ref:vatin': 'HU12583083', 'ref:HU:company': '01 09 693582', 'brand': 'CCC', 'brand:wikidata': 'Q11788344', 'brand:wikipedia': 'hu:Deichmann', 'contact:email': 'ugyfelszolgalat@deichmann.com', 'phone': '+36 80 840 840', 'contact:facebook': 'https://www.facebook.com/Deichmann.HU/', 'contact:youtube': 'https://www.youtube.com/user/Deichmann/', 'contact:instagram': 'https://www.instagram.com/deichmannhu/', 'contact:tiktok': 'https://www.tiktok.com/@deichmann', 'contact:pinterest': 'https://www.pinterest.de/deichmannde/', 'contact:linkedin': 'https://de.linkedin.com/company/deichmann', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.deichmann.com/hu-hu,hudeichsho,deichmann,(ccc),False,False,True,2000.0,200.0,50.0,,,,,2022-12-19 22:19:25.928961,
183,161,3,Stop.Shop,0,1034,,Bécsi út,136.,,POINT (47.5442458 19.0293636),,,,,,,,,,,,,,,,,DHU98,+36 30 828 2107,,,,,,,,,,,,,,,,,,,,09:00:00,09:00:00,09:00:00,09:00:00,09:00:00,09:00:00,09:00:00,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,18:00:00,,,,,,,,,,,,,,,,,False,Mo-Sa 9:00-20:00; Su 9:00-18:00; PH off,47.5442458,19.0293636,2022-12-19 21:46:54.278679+00:00,,,3,Deichmann,shoes,"{'shop': 'shoes', 'operator': ' Deichmann Cipőkereskedelmi Kft.', 'operator:addr': '1134 Budapest, Kassák Lajos utca 19-25. 6. emelet', 'ref:vatin:hu': '12583083-2-44', 'ref:vatin': 'HU12583083', 'ref:HU:company': '01 09 693582', 'brand': 'CCC', 'brand:wikidata': 'Q11788344', 'brand:wikipedia': 'hu:Deichmann', 'contact:email': 'ugyfelszolgalat@deichmann.com', 'phone': '+36 80 840 840', 'contact:facebook': 'https://www.facebook.com/Deichmann.HU/', 'contact:youtube': 'https://www.youtube.com/user/Deichmann/', 'contact:instagram': 'https://www.instagram.com/deichmannhu/', 'contact:tiktok': 'https://www.tiktok.com/@deichmann', 'contact:pinterest': 'https://www.pinterest.de/deichmannde/', 'contact:linkedin': 'https://de.linkedin.com/company/deichmann', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.deichmann.com/hu-hu,hudeichsho,deichmann,(ccc),False,False,True,2000.0,200.0,50.0,,,,,2022-12-19 22:19:25.928961,
184,191,3,StopShop,0,1042,,Árpád út,183-185.,,POINT (47.560715 19.106318),,,,,,,,,,,,,,,,,DHU10,+36 30 828 2110,,,,,,,,,,,,,,,,,,,,09:00:00,09:00:00,09:00:00,09:00:00,09:00:00,09:00:00,10:00:00,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,19:00:00,18:00:00,,,,,,,,,,,,,,,,,False,Mo-Fr 9:00-20:00; Sa 9:00-19:00; Su 10:00-18:00; PH off,47.560715,19.106318,2022-12-19 21:46:54.278679+00:00,,,3,Deichmann,shoes,"{'shop': 'shoes', 'operator': ' Deichmann Cipőkereskedelmi Kft.', 'operator:addr': '1134 Budapest, Kassák Lajos utca 19-25. 6. emelet', 'ref:vatin:hu': '12583083-2-44', 'ref:vatin': 'HU12583083', 'ref:HU:company': '01 09 693582', 'brand': 'CCC', 'brand:wikidata': 'Q11788344', 'brand:wikipedia': 'hu:Deichmann', 'contact:email': 'ugyfelszolgalat@deichmann.com', 'phone': '+36 80 840 840', 'contact:facebook': 'https://www.facebook.com/Deichmann.HU/', 'contact:youtube': 'https://www.youtube.com/user/Deichmann/', 'contact:instagram': 'https://www.instagram.com/deichmannhu/', 'contact:tiktok': 'https://www.tiktok.com/@deichmann', 'contact:pinterest': 'https://www.pinterest.de/deichmannde/', 'contact:linkedin': 'https://de.linkedin.com/company/deichmann', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.deichmann.com/hu-hu,hudeichsho,deichmann,(ccc),False,False,True,2000.0,200.0,50.0,,,,,2022-12-19 22:19:25.928961,
185,180,3,,0,1052,,Váci utca,25.,,POINT (47.4936411 19.0527499),,,,,,,,,,,,,,,,,DHU100,+36 30 774 2100,,,,,,,,,,,,,,,,,,,,10:00:00,10:00:00,10:00:00,10:00:00,10:00:00,10:00:00,10:00:00,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,19:00:00,,,,,,,,,,,,,,,,,False,Mo-Sa 10:00-20:00; Su 10:00-19:00; PH off,47.4936411,19.0527499,2022-12-19 21:46:54.278679+00:00,,,3,Deichmann,shoes,"{'shop': 'shoes', 'operator': ' Deichmann Cipőkereskedelmi Kft.', 'operator:addr': '1134 Budapest, Kassák Lajos utca 19-25. 6. emelet', 'ref:vatin:hu': '12583083-2-44', 'ref:vatin': 'HU12583083', 'ref:HU:company': '01 09 693582', 'brand': 'CCC', 'brand:wikidata': 'Q11788344', 'brand:wikipedia': 'hu:Deichmann', 'contact:email': 'ugyfelszolgalat@deichmann.com', 'phone': '+36 80 840 840', 'contact:facebook': 'https://www.facebook.com/Deichmann.HU/', 'contact:youtube': 'https://www.youtube.com/user/Deichmann/', 'contact:instagram': 'https://www.instagram.com/deichmannhu/', 'contact:tiktok': 'https://www.tiktok.com/@deichmann', 'contact:pinterest': 'https://www.pinterest.de/deichmannde/', 'contact:linkedin': 'https://de.linkedin.com/company/deichmann', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.deichmann.com/hu-hu,hudeichsho,deichmann,(ccc),False,False,True,2000.0,200.0,50.0,,,,,2022-12-19 22:19:25.928961,
186,177,3,Westend,0,1062,,Váci út,1-3.,,POINT (47.512275 19.057582),,,,,,,,,,,,,,,,,DHU104,+36 30 774 2104,,,,,,,,,,,,,,,,,,,,10:00:00,10:00:00,10:00:00,10:00:00,10:00:00,10:00:00,10:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,19:00:00,,,,,,,,,,,,,,,,,False,Mo-Sa 10:00-21:00; Su 10:00-19:00; PH off,47.512275,19.057582,2022-12-19 21:46:54.278679+00:00,,,3,Deichmann,shoes,"{'shop': 'shoes', 'operator': ' Deichmann Cipőkereskedelmi Kft.', 'operator:addr': '1134 Budapest, Kassák Lajos utca 19-25. 6. emelet', 'ref:vatin:hu': '12583083-2-44', 'ref:vatin': 'HU12583083', 'ref:HU:company': '01 09 693582', 'brand': 'CCC', 'brand:wikidata': 'Q11788344', 'brand:wikipedia': 'hu:Deichmann', 'contact:email': 'ugyfelszolgalat@deichmann.com', 'phone': '+36 80 840 840', 'contact:facebook': 'https://www.facebook.com/Deichmann.HU/', 'contact:youtube': 'https://www.youtube.com/user/Deichmann/', 'contact:instagram': 'https://www.instagram.com/deichmannhu/', 'contact:tiktok': 'https://www.tiktok.com/@deichmann', 'contact:pinterest': 'https://www.pinterest.de/deichmannde/', 'contact:linkedin': 'https://de.linkedin.com/company/deichmann', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.deichmann.com/hu-hu,hudeichsho,deichmann,(ccc),False,False,True,2000.0,200.0,50.0,,,,,2022-12-19 22:19:25.928961,
187,190,3,Corvin Plaza,0,1082,,Futó utca,37-45,,POINT (47.4851889 19.0745098),,,,,,,,,,,,,,,,,DHU68,+36 30 738 0668,,,,,,,,,,,,,,,,,,,,10:00:00,10:00:00,10:00:00,10:00:00,10:00:00,10:00:00,10:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,19:00:00,,,,,,,,,,,,,,,,,False,Mo-Sa 10:00-21:00; Su 10:00-19:00; PH off,47.4851889,19.0745098,2022-12-19 21:46:54.278679+00:00,,,3,Deichmann,shoes,"{'shop': 'shoes', 'operator': ' Deichmann Cipőkereskedelmi Kft.', 'operator:addr': '1134 Budapest, Kassák Lajos utca 19-25. 6. emelet', 'ref:vatin:hu': '12583083-2-44', 'ref:vatin': 'HU12583083', 'ref:HU:company': '01 09 693582', 'brand': 'CCC', 'brand:wikidata': 'Q11788344', 'brand:wikipedia': 'hu:Deichmann', 'contact:email': 'ugyfelszolgalat@deichmann.com', 'phone': '+36 80 840 840', 'contact:facebook': 'https://www.facebook.com/Deichmann.HU/', 'contact:youtube': 'https://www.youtube.com/user/Deichmann/', 'contact:instagram': 'https://www.instagram.com/deichmannhu/', 'contact:tiktok': 'https://www.tiktok.com/@deichmann', 'contact:pinterest': 'https://www.pinterest.de/deichmannde/', 'contact:linkedin': 'https://de.linkedin.com/company/deichmann', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.deichmann.com/hu-hu,hudeichsho,deichmann,(ccc),False,False,True,2000.0,200.0,50.0,,,,,2022-12-19 22:19:25.928961,
188,192,3,Aréna Mall,0,1087,,Kerepesi út,9,,POINT (47.4986331 19.0912006),,,,,,,,,,,,,,,,,DHU96,+36 30 774 2096,,,,,,,,,,,,,,,,,,,,10:00:00,10:00:00,10:00:00,10:00:00,10:00:00,10:00:00,10:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,19:00:00,,,,,,,,,,,,,,,,,False,Mo-Sa 10:00-21:00; Su 10:00-19:00; PH off,47.4986331,19.0912006,2022-12-19 21:46:54.278679+00:00,,,3,Deichmann,shoes,"{'shop': 'shoes', 'operator': ' Deichmann Cipőkereskedelmi Kft.', 'operator:addr': '1134 Budapest, Kassák Lajos utca 19-25. 6. emelet', 'ref:vatin:hu': '12583083-2-44', 'ref:vatin': 'HU12583083', 'ref:HU:company': '01 09 693582', 'brand': 'CCC', 'brand:wikidata': 'Q11788344', 'brand:wikipedia': 'hu:Deichmann', 'contact:email': 'ugyfelszolgalat@deichmann.com', 'phone': '+36 80 840 840', 'contact:facebook': 'https://www.facebook.com/Deichmann.HU/', 'contact:youtube': 'https://www.youtube.com/user/Deichmann/', 'contact:instagram': 'https://www.instagram.com/deichmannhu/', 'contact:tiktok': 'https://www.tiktok.com/@deichmann', 'contact:pinterest': 'https://www.pinterest.de/deichmannde/', 'contact:linkedin': 'https://de.linkedin.com/company/deichmann', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.deichmann.com/hu-hu,hudeichsho,deichmann,(ccc),False,False,True,2000.0,200.0,50.0,,,,,2022-12-19 22:19:25.928961,
189,193,3,Lurdy Ház,0,1097,,Könyves Kálmán körút,12-14,,POINT (47.4700175 19.0840331),,,,,,,,,,,,,,,,,DHU116,+36 70 492 3116,,,,,,,,,,,,,,,,,,,,09:00:00,09:00:00,09:00:00,09:00:00,09:00:00,09:00:00,10:00:00,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,19:00:00,,,,,,,,,,,,,,,,,False,Mo-Sa 9:00-20:00; Su 10:00-19:00; PH off,47.4700175,19.0840331,2022-12-19 21:46:54.278679+00:00,,,3,Deichmann,shoes,"{'shop': 'shoes', 'operator': ' Deichmann Cipőkereskedelmi Kft.', 'operator:addr': '1134 Budapest, Kassák Lajos utca 19-25. 6. emelet', 'ref:vatin:hu': '12583083-2-44', 'ref:vatin': 'HU12583083', 'ref:HU:company': '01 09 693582', 'brand': 'CCC', 'brand:wikidata': 'Q11788344', 'brand:wikipedia': 'hu:Deichmann', 'contact:email': 'ugyfelszolgalat@deichmann.com', 'phone': '+36 80 840 840', 'contact:facebook': 'https://www.facebook.com/Deichmann.HU/', 'contact:youtube': 'https://www.youtube.com/user/Deichmann/', 'contact:instagram': 'https://www.instagram.com/deichmannhu/', 'contact:tiktok': 'https://www.tiktok.com/@deichmann', 'contact:pinterest': 'https://www.pinterest.de/deichmannde/', 'contact:linkedin': 'https://de.linkedin.com/company/deichmann', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.deichmann.com/hu-hu,hudeichsho,deichmann,(ccc),False,False,True,2000.0,200.0,50.0,,,,,2022-12-19 22:19:25.928961,
190,220,3,CBA Újhegy,0,1103,,Gyömrői út,99.,,POINT (47.4651361 19.1584411),,,,,,,,,,,,,,,,,DHU26,+36 30 828 2126,,,,,,,,,,,,,,,,,,,,09:00:00,09:00:00,09:00:00,09:00:00,09:00:00,09:00:00,10:00:00,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,19:00:00,18:00:00,,,,,,,,,,,,,,,,,False,Mo-Fr 9:00-20:00; Sa 9:00-19:00; Su 10:00-18:00; PH off,47.4651361,19.1584411,2022-12-19 21:46:54.278679+00:00,,,3,Deichmann,shoes,"{'shop': 'shoes', 'operator': ' Deichmann Cipőkereskedelmi Kft.', 'operator:addr': '1134 Budapest, Kassák Lajos utca 19-25. 6. emelet', 'ref:vatin:hu': '12583083-2-44', 'ref:vatin': 'HU12583083', 'ref:HU:company': '01 09 693582', 'brand': 'CCC', 'brand:wikidata': 'Q11788344', 'brand:wikipedia': 'hu:Deichmann', 'contact:email': 'ugyfelszolgalat@deichmann.com', 'phone': '+36 80 840 840', 'contact:facebook': 'https://www.facebook.com/Deichmann.HU/', 'contact:youtube': 'https://www.youtube.com/user/Deichmann/', 'contact:instagram': 'https://www.instagram.com/deichmannhu/', 'contact:tiktok': 'https://www.tiktok.com/@deichmann', 'contact:pinterest': 'https://www.pinterest.de/deichmannde/', 'contact:linkedin': 'https://de.linkedin.com/company/deichmann', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.deichmann.com/hu-hu,hudeichsho,deichmann,(ccc),False,False,True,2000.0,200.0,50.0,,,,,2022-12-19 22:19:25.928961,
